"X","Y"
3.02945109339909,0.107793368927712
2.16242677981589,0.728778335067177
3.4787384718371,-0.247496881806699
0.851962801834875,0.139085047323217
2.81821616868368,-1.19203018633516
3.8786329171674,-0.15815202713075
2.71738724754106,-0.696104094432238
2.46825373097108,-4.30605922016697
3.39883303461795,-3.52013978339991
3.69985400640059,-3.30245662196991
1.44643744265343,-0.470187701807458
0.804957643319946,-1.32249652031694
1.97855428901004,-0.456404238477502
2.93671742313493,-2.5448173722324
1.4475133755439,-1.08930626423016
2.48762484058003,-0.390105299996083
0.358462090858969,-3.43985142505262
0.336088331285109,-3.27414590794359
-1.33664448710074,-3.76420348771391
2.30609185370702,-3.36513053680778
-0.485907284576848,-0.589601726491508
-0.764842138017329,-4.29052396125574
-0.592096391578216,-1.93952246700264
0.499629571532402,-4.376278516805
-0.904144615256311,-1.90602745049002
-0.955428441530148,-3.45783346690254
-0.252756888534991,-2.26646831205223
-1.76291423041228,-2.07905946703999
-0.647992858887963,-0.981294185801681
-1.85931016709399,-3.13861285880212
-0.95328444849852,-2.10453192346782
-3.11097194513682,-2.53765401646984
-2.9117914508128,-2.06492127264938
-1.26664806167472,-1.65233936402067
-0.655574194943248,-4.09820124287035
-3.57927371783548,-1.39467213149481
-1.38063295894755,0.273653988266481
-0.701613793034137,-0.9583735317999
-4.59452683740909,-0.219939286851497
-4.06418592172651,-2.00208058873825
-3.53641302671456,-1.91049228341737
-1.90482548936378,-2.62838995819961
-3.40497831452093,-2.48917768383403
-3.94556328055647,0.432132039965947
-2.41589918565583,-1.38553899206357
-4.83487791807717,0.586884447188841
-3.52016773835409,0.992210286972567
-3.12395156628613,-0.697554413798004
-2.05336770667685,-0.183530048982486
-3.42203925064942,-0.443958609057065
-3.58118385073374,-0.0698669619703947
-3.17265368351028,1.42839721142631
-2.48059307819451,1.25612242018488
-1.64743793095387,3.04601421741629
-1.96974801082184,2.28369471818407
-3.03859088372733,3.09471127509977
-4.17203758895056,1.21863046520158
-2.19640330400309,2.71864634235917
-1.79222150414536,1.37375982437411
-3.23017430162284,0.954823081830474
-1.84375367338825,2.66685013147591
-1.84442526371276,0.857867998380614
-0.00727348953420703,1.99600510341941
-0.344541754264287,3.11432646636761
0.139187476095563,2.26290836979227
1.03682287414961,3.08315344464682
0.842579945311574,0.971618977500852
-1.89318704159512,3.6254604283327
0.723431994485466,3.32066829088938
-0.0759093156975963,2.45875761413297
1.22577043469397,1.38086186057188
2.96938103384681,2.27683338797298
0.823629220948634,2.24272104106599
1.81116771348307,1.97268715621357
2.57753454279932,0.630725134184487
2.30466383739171,3.21797901532322
1.89979243169147,2.52084196673433
2.72579440464591,2.47892663849388
1.98135487675593,0.719707523444748
1.77324347987132,2.07455204624434
1.67692093431943,1.25137625042339
4.08619916008103,0.918602554520996
3.39960164535707,1.19695194448171
2.72762123135639,-0.707538746559945
3.71594120383157,-0.298280617499054
3.70943759168508,1.6059658507167
5.285471480246,-0.256455580841448
4.30764696672863,0.220075998900529
6.10921801151421,0.290440739141386
4.33569685275957,0.58440063256585
5.45693274686413,-1.06342811587444
3.32373036400318,-0.280436565047879
2.4568703458186,-1.00744795161471
1.92569281783164,0.52187526391237
4.99217811436777,-1.34804300622615
5.1922086411956,-1.14037924850832
3.58726940216732,-3.07641743370828
2.50847217965343,-1.38970105467991
3.47942113936584,-3.436835299692
3.49012259015149,-0.430587459095516
2.17525574401372,-0.88507846865858
1.43332603788379,-0.93242997256908
1.56617819454737,-3.13281027986535
2.67990547780874,-3.44820978851506
1.08676454683461,-0.681997386140353
0.831817314503627,-3.04422194716593
0.333665510766442,-4.96175808299752
0.503560459763142,-3.26358905435526
1.99097490678801,-2.64099081133691
0.403102676735795,-2.8863109015968
-0.0260368001627685,-1.96992533889154
-0.112673014860374,-4.35435061391857
0.265613803573424,-3.80507807249656
-1.50526440732639,-2.71208690004145
-0.23708693110529,-1.15796587621403
-0.861433693067712,-2.3735627930945
-1.39353646178915,-3.26939601756505
-1.45024845192742,-2.49763177099859
-1.25568080417838,-2.05597155557475
-3.16896141502536,-2.93805907297742
-1.87243574128115,-1.48296664800193
-2.50502116814603,-1.36257132950793
-2.64609927008736,-0.737301948026619
-3.8296518965714,-2.59987349081292
-3.19299599494744,-1.54640109579482
-2.44435431508732,-3.08591337320427
-5.03332415449175,1.10729246741307
-4.49685412724971,-2.35291960124408
-5.16986327501355,-0.249624234637013
-5.11707763987887,-1.22048343224078
-4.7431052043747,-1.13187786942111
-4.2876095386488,-1.29083089071873
-4.79452650805888,-0.103265372231891
-3.90373939004791,0.765571231217299
-4.71403534977829,-0.493650580331323
-4.01907026194863,-1.60785462281154
-4.87157073844461,0.368932678425463
-5.52519138979938,-0.142087780434718
-2.13711220867939,1.2027134824339
-3.029504396193,1.1506186265807
-4.52055000259672,0.133278681896755
-5.6826628708087,0.263310604065706
-3.19706814275012,1.74786705393633
-2.40403493839893,3.54175597686468
-2.36527122879025,3.48891000749241
-3.1118785365539,1.35603512756791
-2.9782294191166,1.16027775502
-3.36865121599285,2.09604283934983
-4.01451630989141,1.8167372031236
-2.49638890999377,1.1871518905524
-1.50000099078032,2.27678485920119
-1.90325787164358,3.51684759245282
-2.00389486382869,1.12347437782992
-0.965925926307853,3.34976555042008
0.889144007077404,3.10465756693279
0.00844055292440582,1.07251490242939
0.3562989469923,3.70741921584848
-0.472990381828958,2.22888981342786
-0.0489262591976298,1.04037276476477
-0.073376373412545,4.18091011750148
-0.713049051164549,2.23753719634315
0.0979613676454614,5.16952264843797
2.57374587216985,2.32497653473711
1.83356188732137,2.13916895673461
2.35559760422518,3.86917301781343
4.10487788451377,2.83122454820282
3.85224718087596,2.56518853929469
1.49351286072346,2.39403311045331
4.7675888646904,2.57416157462963
3.14814747553406,0.951582699391294
2.78153177393578,1.52047086733615
7.04990990988033,1.94084712400026
1.96591371116141,1.63145737989703
4.45477130921911,0.858056119957421
5.10853054447071,0.981026791594566
3.50066700289113,-0.212390938285198
4.88780585392411,0.762897252584313
2.95908391626243,2.32781659612698
5.06257408753865,0.0385391788215878
6.0503363890229,-0.206689964966905
4.41295065182972,-0.110735037205031
4.42513460848934,-0.0402951824182566
4.20950208218915,-2.87934940393293
5.14253535233672,-2.57593840750678
5.14499508105783,-2.75265451691699
3.89659313630139,-0.863225344800069
1.99628462922931,-0.594759206207393
5.37351540076755,-0.718550976719095
4.85187700959686,-1.79364285622065
3.72189708564664,-4.71998177194051
2.76782784431129,-2.52263832180204
0.735752704174309,-3.85581421783309
1.4470169998592,-1.85516944416644
3.50964937036359,-1.54369095987726
0.497617511900891,-2.99194032961342
2.18615638393629,-4.48266114006481
2.42213445726243,-4.07527827053905
1.92369309654309,-4.29942138541609
2.82663084705616,-2.1079490377489
0.039926579871119,-3.70774949788717
0.10008773024942,-2.79458249109649
0.424201953825651,-2.48935324071536
0.694864417566401,-3.0396340314561
-1.35005116201538,-4.00691967066296
-1.20966289867378,-4.19188322623416
-2.1873231548944,-3.41674146759097
-1.72427664379245,-1.47148921025425
-1.75347341728061,-4.25752885796349
-2.72748718667048,-0.878880645866687
-2.46284721808832,-3.08874998964647
-3.78125142055338,-4.08535338278499
-5.55448559211363,-3.08050287610502
-5.33017669337766,-2.73386322918304
-2.2485770480346,-1.56667969754691
-2.98109116795661,-1.82748446538594
-6.22005167630048,-2.25539907670755
-3.89100951120622,-1.88442627607671
-4.22013560533418,-1.35273274201485
-5.39229368073954,-0.498129006917474
-5.96768901984476,0.926222114983101
-6.33992222493113,-1.43739840187208
-4.80038228841422,-0.100895941443947
-7.69449546661687,0.308303001108345
-4.63410384575464,-0.582507679037489
-6.20411679697934,1.68181093602188
-4.34669702039526,0.190235106984653
-3.74299120251271,1.15653200783861
-5.99674258270344,1.99663874655335
-4.44041575667808,2.60629774924299
-4.8811330966328,3.13591676410064
-6.20484456519611,2.313457406822
-5.09263402121067,2.40699607198278
-5.55266838856722,0.0242814086035796
-4.32090005915772,4.22250277416669
-2.75783334049573,3.83193416228267
-3.82529834885314,4.01104788071499
-3.53032568484683,3.29878359753315
-2.77738406381433,3.42932638739687
-1.71873264171385,3.67628475981835
-3.8883717906746,2.80089195742088
-2.61212884876748,5.00370288052446
-3.95585976042101,4.9554857581676
-0.536473304676268,3.66120070611921
-1.99981179236042,3.63313017994403
-1.17946117411312,3.86208037737327
1.43928845640418,5.50254546270728
-1.18065871623665,3.76173728234052
-0.159341755937162,3.95345639199767
0.705817389546872,3.18579844027347
0.922408899026035,3.57603003930751
1.59603112757854,4.99849180660123
2.40968138260832,3.43713783275677
3.31221295898226,3.73768209422844
3.70020909902879,4.54633554342867
0.751824202920173,2.17427446607264
3.59173792467916,2.37697529934979
3.65119382796373,4.25896377041197
3.28959117650999,3.39886857258933
4.17090836430622,3.50838312965263
5.60247720121767,4.87924369310576
5.95800677274209,2.85330561171705
5.36664599549344,1.70192548713065
4.42109243434454,1.05114885281845
5.39887350073977,1.27224704396692
5.90136794283553,2.00211455470946
5.78199960011757,1.3363746115795
5.4774389597438,-0.0327035181674534
6.65148339166109,0.560031830729048
8.37210548179979,-1.72815406352887
5.28088435167258,-0.67945148271682
8.78640805848569,-0.869521238005366
5.54068500382431,-0.0914227284562505
5.37735872219614,-3.5281650145771
5.13591094930819,-1.19189141383279
6.30871171610287,-2.2337935628043
3.08387643177664,-4.00950585518174
5.17061515532654,-2.81316275616548
4.1376679052484,-2.36911662223039
6.41310204852461,-4.1367350229933
4.60560219422919,-2.15843138043528
3.17617195667648,-3.95781317936673
3.29075099900207,-3.67003882884716
3.3826120193245,-4.58524420123156
2.1575882808201,-4.86186458871086
2.01584929533589,-4.21792660197997
2.80487822746186,-5.33465022119576
2.82188084557386,-4.20930333933089
2.49073634422665,-3.85407518367956
2.39521653692192,-4.67636809905621
0.634663764779537,-2.86799767701614
1.46059297366049,-4.20260249903312
-3.05461551240985,-6.09245115711659
2.1109391030989,-5.32287323788822
-1.58802432993831,-6.71720959318698
-0.0119573841510863,-3.60802836992855
-1.41817446196108,-4.44643046502192
-2.10893497328386,-4.47298354002389
-2.13483565452445,-5.74468328652321
-2.45853369707875,-4.63090645340892
-3.40995739487623,-2.64885931045852
-3.49623390957117,-3.28946268334153
-6.7932087085396,-4.29065244485139
